d76782ae50aa41aad7a6a3e8166d69e199731ef5,44,5496,3670,0.04187,209.6,962.0,1163.4
c774cdf219b0393a7a978a5fc128cde3af6612e2,61,5472,3648,0.039387,1620.2,1101.0,1620.2
0bee5bd9703800f0d908ac9395ac4501a14e52e4,62,5472,3648,0.032787,1473.2,1041.0,1473.2
7624d44bdca5afc0e5207311f6d5ba27aba0fe7b,54,5525,3690,0.124328,2248.9,610.0,2248.9
12464acd2863fd3abb6af3f0d120e7fec03270e0,56,5472,3648,0.063435,1617.2,781.0,1617.2
bdd225eab143db6b695058e802c1e2da6f051a8c,56,5472,3648,0.070171,1594.0,669.0,1594.0
8f6a60a81e21f5561d5d413507ea2ae3c9507999,56,5472,3648,0.06738,1597.2,709.0,1597.2
b56ec507226a1245401f17393a040551a37ba4fb,59,5472,3648,0.085177,1822.8,700.0,1822.8
a546a71dca6c5ba4c9204057269dd7090b055d27,58,5472,3648,0.083212,1844.9,748.0,1844.9
7a23bb4907195798b38c2f745588f218f6e9be65,53,5525,3690,0.120809,2217.5,625.0,2217.5
4a43ef43b354595070535a68d0a1dbc69525c706,64,5472,3648,0.037377,1500.7,1008.0,1500.7
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad,58,5472,3648,0.083402,1854.4,755.0,1854.4
c22ab60f59401ffe45ad0a61557994df728a1bcd,61,5472,3648,0.031111,1575.1,1165.0,1575.1
305b48896b7c92421c6320e018fabfec4337da6b,34,5496,3670,0.046091,218.1,528.0,749.7
ad37076b6991e2ac54b417ac66753f38f5aac4e6,56,5472,3648,0.057556,1587.7,829.0,1587.7
6239a1bc289827bf2b8f54197ac556209ae82665,53,5525,3690,0.120353,2213.5,627.0,2213.5
e1b7cc5f55c945284745aea1a38aa329cac500f1,34,5496,3670,0.045841,208.7,520.0,740.5
2ad98401fb0fca97bbc5752a5ca2cbe804fb7b42,59,5472,3648,0.085723,1828.0,698.0,1828.0
a06d8f18249b462db1f414268c8771a0ced3b1b0,58,5472,3648,0.082886,1846.6,754.0,1846.6
7680f5f3588cea37f2e34b4a663730f2789c0011,58,5472,3648,0.08262,1860.1,771.0,1860.1
b148282b75024e0747383ddca366b07e2a4fa8a7,57,5472,3648,0.122477,2264.5,650.0,2264.5
95a389edf1179cfdc7fb4e2f9ed843504f2a6170,53,5525,3690,0.125709,2216.1,559.0,2216.1
588b065411952ff6ab3b07f9af701c5f5c9362b4,53,5525,3690,0.129153,2234.5,532.0,2234.5
56b9efc74fe30dc9a07f348980e7470e44afb78d,53,5525,3690,0.119906,2219.6,639.0,2219.6
c5eac42d1ebcb6442ec451e1db6de02c62108f4a,58,5472,3648,0.084714,1866.7,750.0,1866.7
89f06c76eb9232b35a392928ece9648135902553,64,5472,3648,0.041094,1654.7,1113.0,1654.7
503918a19537b28772b83d946853df365b4eac14,30,5496,3670,0.036819,191.6,151.0,328.1
6b71dc558c34a7ca883408790d933ee4e48401e5,56,5472,3648,0.063382,1616.5,781.0,1616.5
5e5c625377bd720dcfcd5f961d5ddc66d5cef3fe,26,5496,3670,0.042411,203.8,59.0,263.0
9fe576002cf453f77df8dede2f0ce3cd6367525b,16,5496,3670,0.040997,204.5,156.0,353.2
6abea5e342ce3be47fd0cff088e7bd1de2663d34,59,5472,3648,0.087566,1849.3,695.0,1849.3
88d10fa511822e48058b46b0a9bdba7f5b671e8f,59,5472,3648,0.084577,1810.9,696.0,1810.9
7e577a42be709f6c3fec2f0d97f613048da8d8bd,58,5472,3648,0.083675,1849.0,746.0,1849.0
33c9a471d6b0a2fe9ef7d5eaac9f4461913ce19a,58,5472,3648,0.084767,1867.4,750.0,1867.4
7479baa5a114b762a034c0ad66737fc85cba4185,64,5472,3648,0.043271,1669.4,1099.0,1669.4
c73ca3d5896a1e112365a7421e26d421795f003c,54,5525,3690,0.1242,2261.2,624.0,2261.2
a1594277b97211f74dca199b035139f4d23d8740,58,5472,3648,0.087635,1838.2,683.0,1838.2
bbb53e785e4768e643210b7b554d5b3723364f50,54,5525,3690,0.123691,2258.5,628.0,2258.5
abde762d878dc5d390c2941faa1bd41bf4117654,35,5496,3670,0.042037,184.9,557.0,759.2
68aa95533577df2cea3275f78a970163919157ba,16,5496,3670,0.037879,191.7,156.0,338.2
ed722fc7ed1e9ac3f4a47b9ba02c01afce9e42c7,33,5496,3670,0.05054,213.9,527.0,770.1
58eb12f32104a8d6a41bd27a255e82e8d66b2b44,55,5472,3648,0.119944,2213.1,632.0,2213.1
194210311fe0281edc16721337b1963d191fe059,64,5472,3648,0.044895,1667.8,1076.0,1667.8
f345a353a0654e4f7e7ab90c76244b0fddc06654,58,5472,3648,0.082962,1860.6,767.0,1860.6
8771a5fa8413a2a8098a8e75a58517fb28836647,53,5525,3690,0.121666,2228.8,625.0,2228.8
0b6e24eb7e5ec7b2d79be3d7374f35c39915f75a,63,5472,3648,0.043127,1591.5,1023.0,1591.5
a20dc9688daac4ff2cd370ded4aef000f921870a,58,5472,3648,0.083811,1861.8,757.0,1861.8
49bc94cbb5a50c08a04254750b3fb8593dcf68af,38,5496,3670,0.04476,217.6,960.0,1175.3
bce007b9e9faba876d158953d682f0d68595a31d,58,5472,3648,0.082635,1853.3,764.0,1853.3
7e83d450a8c8c3a7089e9a7967002b00f155abc0,54,5525,3690,0.124055,2259.3,624.0,2259.3
f788ef873250be98e299b2ed3c524afb9492d2fe,53,5525,3690,0.12071,2222.2,631.0,2222.2
9eea3c7840f9dfcad0efac6533d1250d97ba5d5b,62,5472,3648,0.040404,1630.6,1098.0,1630.6
ad2983a009cfa78d739da2546ef4a8d296adcb25,64,5472,3648,0.045577,1695.8,1095.0,1695.8
156c86f0fd3879bfc498da09a701112321fab565,63,5472,3648,0.037126,1570.4,1081.0,1570.4
c06acde2b9089eeccf83d7f92915ebe18dcea77f,58,5472,3648,0.084069,1869.2,761.0,1869.2
d2684ac335b38f380f2e29aa3ea8ba3120dcc283,58,5472,3648,0.083568,1848.6,747.0,1848.6
71826990cc9d60fdd08b404cb9152dc209f824a7,59,5472,3648,0.091223,1852.5,650.0,1852.5
000113a692ba61cd55ea3acb9c2f9c41709710a1,61,5472,3648,0.030526,1567.4,1165.0,1567.4
30ef3bf4c763706b9f1df09d3850933905c9163f,6,5496,3670,0.041288,188.4,38.0,236.6
719cb26257893ec0c9cc20cd12aad99cd95c7ccc,58,5472,3648,0.0824,1845.2,759.0,1845.2
2b43f07c9ec6e2220e353daf76a1bec2a49e0e81,46,5521,3687,0.05217,601.8,882.0,1569.7
cbff03a779e0f351348b646dd26d5b27fa626521,53,5525,3690,0.129813,2241.2,530.0,2241.2
1685b081238152ad375153fff3de2b6751d460c6,64,5472,3648,0.041064,1654.3,1113.0,1654.3
5a4e3c239742a4a25d2dca6f9dfb418697f335db,58,5472,3648,0.089713,1832.6,650.0,1832.6
21f3b9555ad718a7458232598e4a960eb3f87cd8,58,5472,3648,0.086618,1823.8,682.0,1823.8
5519e59bbfc18835cb64bdd9417ff539f6984604,61,5472,3648,0.080117,1597.1,541.0,1597.1
b2cc40fbd1d95966c52dadb348b8fec24f278830,58,5472,3648,0.083637,1848.5,746.0,1848.5
e34b8e34ac3a78f509600f3c54e0b7257f23917c,16,5496,3670,0.038877,195.0,156.0,343.0
5fa5b8367f386fcd71d0b80c05f1439b498d6ce8,58,5472,3648,0.08303,1864.5,770.0,1864.5
f4588d414a5cf5663a5555c615ac8864662d71eb,42,5496,3670,0.038898,182.3,965.0,1152.1
71753bb14f747961f02e44c652bfd32af7027857,37,5496,3670,0.04422,209.0,969.0,1181.7
6c2a1ecc6586383e8b552decfba231800d1d0e4d,43,5496,3670,0.039854,190.3,960.0,1151.7
2de6d6a5f48579d27b5300d1edafe3974ae04931,61,5472,3648,0.037005,1576.8,1089.0,1576.8
4aa922073232777b1e4715e06873094332d30d4a,62,5472,3648,0.044015,1578.2,998.0,1578.2
6befc83c17cc6452d50e2ef5449fc677b74cda0e,53,5525,3690,0.127279,2227.8,550.0,2227.8
e85542465d594d7743737d0e786b6e5341966f93,16,5496,3670,0.037941,186.3,156.0,338.5
3af4c830a1bdc30e284f3ba01ab792d62ff81c38,34,5496,3670,0.035904,167.3,520.0,692.7
b8907a879b9164a2057d33c6c42b854fff84e388,58,5472,3648,0.08369,1849.2,746.0,1849.2
98849095620e7ba06acf406ec8af97c466e2f26d,16,5496,3670,0.03896,190.6,154.0,341.4
168338c7e5d7ce27a0908ef154f350dbdd39d8bc,64,5472,3648,0.041458,1541.5,995.0,1541.5
6ba3decef95bf0f68722f1c745d0c547db85bad2,59,5472,3648,0.089774,1858.4,675.0,1858.4
2521fa11a61c54af332779776fea94d990ef2711,55,5472,3648,0.118032,2192.9,637.0,2192.9
52db3bf13ecd5cbcb3622384e4143a821e2e6f17,54,5525,3690,0.122,2255.2,647.0,2255.2
5a29f4b72e522a1b9ef9d3ee56f52bf382f5a0eb,53,5525,3690,0.124268,2230.1,592.0,2230.1
61bddf05e8a7dc167b212b279b902e4f10d0a561,53,5525,3690,0.127151,2220.1,544.0,2220.1
4bc59d45335fe78117e2482a4fa9c24baf02c7d3,53,5525,3690,0.11983,2233.6,654.0,2233.6
c4868be75c91a77e05f8a07dca38b3177cbd67dd,53,5525,3690,0.120384,2212.9,626.0,2212.9
f828fb61e200245c7a0f103c4b80c07d91c7ee08,60,5472,3648,0.058557,1545.9,774.0,1545.9
c18a9c9e7a1179ce09be3b36f09816b5e36931b1,53,5525,3690,0.128122,2222.9,534.0,2222.9
9b0a78549175019d7af0d58ef47fcca65e395134,54,5525,3690,0.123881,2260.0,627.0,2260.0
2bf513bcb8bab089c763bd215f7315eced8df116,53,5525,3690,0.119982,2220.6,639.0,2220.6
b82582fcf559b2beb5f9b62aa20d2229ee307f22,58,5472,3648,0.084593,1866.1,751.0,1866.1
60ffc34b657f8c0f6e300d37256708fb3222da05,34,5496,3670,0.044386,208.8,526.0,739.5
0479a2e61f00781e9a8c82e0bae5784f3cd8cf94,62,5472,3648,0.038499,1593.5,1086.0,1593.5
f86f9ddcdabe1b5030275ec76ef6f2a66c32cbf6,59,5472,3648,0.086345,1833.2,695.0,1833.2
eca5886b5bee150cbe1afef1934d3688a685d7bf,63,5472,3648,0.050258,1598.5,936.0,1598.5
a59c5652f526b5833282448488fd3aa5a479df39,39,5496,3670,0.045072,209.0,957.0,1173.8
57acdfddc8eca61e0ab197cdf164ea8cbad5c28f,63,5472,3648,0.050417,1599.6,935.0,1599.6
e7525db19c0f17e00075b8a53fc0b6c56ae90f81,6,5496,3670,0.042806,190.2,39.0,244.9
47af25bb5582634b21744f40c7362a424af06891,58,5472,3648,0.086618,1851.8,710.0,1851.8
78180cfc6ecd3a6cca169aa4f7d0e58d4bad9926,58,5472,3648,0.080792,1847.0,782.0,1847.0
03c04daf5ae49a9434d9ca5928d2aa456168b0cd,34,5496,3670,0.044552,199.1,519.0,733.3
22cb1bbb6bd89ba0e6274f7e1e10e601ba9bf1a2,64,5472,3648,0.039979,1651.0,1124.0,1651.0
192c864e5739ae7f51bd00a54598e38139405e7f,58,5472,3648,0.083318,1854.3,756.0,1854.3
11e434552f4a55c0da85857b7b6fbd541fe2915f,39,5496,3670,0.041392,195.6,961.0,1160.1
084c96234e3eb6ccc67d74a1826eb3751a9a2d13,58,5472,3648,0.084281,1863.0,752.0,1863.0
a2f37f2b4448716f56f72c7399ad7fcf290b2206,58,5472,3648,0.099241,1888.2,580.0,1888.2
7adf63bb8c11c21d28711980323c7e654d64134c,63,5472,3648,0.043081,1609.9,1042.0,1609.9
0d900dfa3a0a36c15c6b794c9a374689e4395a54,60,5472,3648,0.054961,1538.5,814.0,1538.5
95c15b863150d1fc4511b38d5627e661bb56ffa9,58,5472,3648,0.090259,1861.8,672.0,1861.8
28beecf6145be388ea2591f518ea30c00b87710c,62,5472,3648,0.047868,1585.0,954.0,1585.0
a7dce67545611c1abd6936b3d002733be963bc0f,63,5472,3648,0.041511,1618.2,1071.0,1618.2
9d4eb03a3f8a6b548a13e0ba58d43ecccbc5d29a,62,5472,3648,0.044432,1539.7,954.0,1539.7
d678e99ec938d34e83d8244e63490dc65588fb70,42,5496,3670,0.04027,190.4,965.0,1158.7
14fba4a9be371db2ae03ef7512adccb4c17dc568,58,5472,3648,0.085275,1868.1,744.0,1868.1
8f4f41aea76ff08ff9a42ced9794807bb67d98b8,18,5496,3670,0.039334,199.6,140.0,329.2
37ecb8eaeb94f6cb9c9115f9e19e78f71ad7bbb2,30,5496,3670,0.038752,186.9,151.0,337.4
133f7c0bc9e7221bd645a43713805094d3bdb577,64,5472,3648,0.045532,1681.2,1081.0,1681.2
acc9928c6e43f9d18eca2f9c58598b0534862857,58,5472,3648,0.083303,1867.1,769.0,1867.1
fe9b65bdcff03cf7d52d4a96eae32427c7bd1678,46,5521,3687,0.052905,592.9,879.0,1576.4
799ad5dac0fd32a242b24dce39b44b17f81d1335,63,5472,3648,0.03922,1560.0,1043.0,1560.0
bc7cad188ef614f9d4b74c5522d894454e9e032a,59,5472,3648,0.086808,1835.3,691.0,1835.3
4dc07a3bd0c634b55e71a16173cc32b5b2bc236b,34,5496,3670,0.040561,194.9,541.0,736.1
bd3709cd9498d7ff7e40ed842a8b1f996cf2f72a,58,5472,3648,0.092869,1840.2,616.0,1840.2
d0c1a0539405a634cd24c8bcb8aca682192ffadb,53,5525,3690,0.120854,2221.1,628.0,2221.1
c6ea331ecb528777059a29f37fc4b147e245c2d9,53,5525,3690,0.128994,2232.4,532.0,2232.4
313e43d235a23c9be39362d32aa5f40f93ec7150,64,5472,3648,0.034046,1599.8,1151.0,1599.8
003aa29b4a39911e544d542fc10d9d53819e1499,58,5472,3648,0.090373,1856.3,665.0,1856.3
edb24ca26d7004713519143d20ca0d18656fa5c6,59,5472,3648,0.089872,1857.7,673.0,1857.7
bc0823221c0785e8d475289b582f46bfb7c80442,58,5472,3648,0.084137,1872.1,763.0,1872.1
62e7a356b84e455ba04c64f28a0b453bcbbac9e6,54,5525,3690,0.122182,2255.6,645.0,2255.6
d9153c0951455413ae6b07771a47a250812bb1d9,62,5472,3648,0.044887,1521.7,930.0,1521.7
b004e817ee699900b30a50df60416159c77ff39c,47,5521,3687,0.051889,570.0,899.0,1583.0
288c27817e314ea6ce7b40f9bc3db17ad22535ba,58,5472,3648,0.087923,1850.0,691.0,1850.0
2f5e3ffe045a77402556ae30fd877db5badd1a60,60,5472,3648,0.055902,1543.9,807.0,1543.9
b2d3317658c16213c1d2f63686825ea1bbb7e217,30,5496,3670,0.039272,185.9,149.0,337.9
5548e4d39797c75c9696e38fe0d9775b547ee400,62,5472,3648,0.039637,1619.5,1097.0,1619.5
270b92ff820894976f90c205d4b74bff8a962310,59,5472,3648,0.084464,1810.4,697.0,1810.4
5eb57c6ba4d0cc4165dc63c3d1477fa8d798b4d4,64,5472,3648,0.041579,1664.1,1116.0,1664.1
51798f64bc87362f7b063373d2a096e292c92578,54,5525,3690,0.121628,2252.3,649.0,2252.3
98410456ab76a2b4441c77a009f186618ae87e28,46,5521,3687,0.055265,600.3,834.0,1562.5
ebba6324fa96bb44c0ceb96b17c67fdf17665e5f,53,5525,3690,0.121362,2224.8,625.0,2224.8
566eaf0b7bdb83cb4246d9047fb1c27d04e4b552,58,5472,3648,0.08284,1852.0,760.0,1852.0
b5054c07a9e08e9ad57851a5d7d18de35891d8c5,58,5472,3648,0.083227,1847.1,750.0,1847.1
dc712bad0f1e26b2eb1ea080bccb56c7f70ff1f8,58,5472,3648,0.08438,1863.3,751.0,1863.3
f88e8dfeb6f68e0e477c5b192fd82154627bfc01,61,5472,3648,0.031323,1577.9,1165.0,1577.9
0bcb68603f1d04e6da66bac87e722b61cb2b6b69,47,5521,3687,0.052056,596.2,898.0,1584.2
62fb412f0bb02a980f8ede3d4453ea04d51c73e3,6,5496,3670,0.038981,187.0,38.0,225.5
6e1d6495264a46c282dd273172a6acd1598f934e,58,5472,3648,0.084464,1860.4,747.0,1860.4
deef89703043b491638c669a10feeb1300d29b80,53,5525,3690,0.128205,2231.0,541.0,2231.0
828d3662bbcaefb1b8777b69b09c1fed67f185d5,40,5496,3670,0.044157,205.5,962.0,1174.4
8a1007ba8696861de1358e142f48667dd3d8a6fc,54,5525,3690,0.127993,2244.2,557.0,2244.2
613665e7dee9a760c83975e2e7f0c84f97eea6dc,63,5472,3648,0.043112,1610.3,1042.0,1610.3
dd984e5036fdd93ecbe5eaa43cc2dde4024edb60,60,5472,3648,0.054658,1541.5,821.0,1541.5
ce823baa7f9b904576d32a955f10e35b66c1e9ef,57,5472,3648,0.122576,2259.8,644.0,2259.8
8f2a20afd211417c6208b3654ed3b03b129927ba,59,5472,3648,0.081588,1813.5,738.0,1813.5
6b360bd533d01f2e7a18842af2fa4cabdc976c6b,53,5525,3690,0.12112,2217.6,621.0,2217.6
bd408d169dda6693163ec4d35cce311bfcc1ecff,58,5472,3648,0.081111,1837.2,768.0,1837.2
e9053a187a40912ec635431c08cbec561f266e32,46,5521,3687,0.05217,602.0,882.0,1569.7
f1b66510fce491de6a68de75ed3f6284264f2991,53,5525,3690,0.120323,2213.1,627.0,2213.1
9ebddec1121328df9c650625ce166595932fe11d,59,5472,3648,0.085017,1821.7,701.0,1821.7
b107b5bd81d477226578f77acdb92ddbf69e5f71,53,5525,3690,0.128334,2233.7,542.0,2233.7
a120672c3a5c6f6a3f6e560ae8ccd164384a587b,54,5525,3690,0.128713,2263.7,567.0,2263.7
c0a046501c73855254cfd376cdc0403f8ae46cd2,54,5525,3690,0.122364,2258.0,645.0,2258.0
6c5ee0d66757c0769d131f1bac646585bdeaf81a,58,5472,3648,0.084676,1855.2,739.0,1855.2
e5bc74d06255b9648a2105f6d7cadf6451cd968b,62,5472,3648,0.04447,1540.2,954.0,1540.2
1a45860432bba225449e24bbd629092c6bbdfa50,43,5496,3670,0.039791,190.0,960.0,1151.4
1a9fbbf7587354273c3fecadf6656ee016ab3fa9,58,5472,3648,0.083204,1867.8,771.0,1867.8
b989b6a1d00dfbbd640645d3a170dac38a9ab759,60,5472,3648,0.057252,1548.7,794.0,1548.7
4691f00bbdf4ada7b17be4354fe909fcf5ec003d,58,5472,3648,0.083235,1866.2,769.0,1866.2
d5b057b20f1609673afaa194de9d46853d910888,58,5472,3648,0.084206,1867.0,757.0,1867.0
63bd0eecd2438ba18ef90ad29e6d988a25607531,43,5496,3670,0.039812,197.7,959.0,1150.5
ac747ba9be9c17eaa8c5b97cc577dfd26d1946cb,60,5472,3648,0.056691,1560.3,813.0,1560.3
012e884435eef1b4503af40f1cca54ee9aa2c2f3,16,5496,3670,0.036756,180.8,159.0,335.8
ff28faa08fe2cf4d4562e76542e21a65ef3deaf3,60,5472,3648,0.057852,1553.6,791.0,1553.6
4791426fdfdef906a407c5fcf761c125d36425c2,34,5496,3670,0.038981,191.7,527.0,714.5
3cb81994e3b2247af328d44139c19a47babc6cd7,64,5472,3648,0.041329,1661.8,1117.0,1661.8
42349cbdd2b4c4571703d8e7a7eefc20100029e7,54,5525,3690,0.124063,2249.4,614.0,2249.4
a3b0c025e7f9c8349dd95057c1b6a787c30bf215,64,5472,3648,0.044819,1678.8,1088.0,1678.8
1c5e004c9718432bc4f575ac3a0741b6368355f7,59,5472,3648,0.089713,1858.6,676.0,1858.6
2944affaa8b8667fef7c8689e3837b16c5947bdd,64,5472,3648,0.03727,1504.3,1013.0,1504.3
e8fb8c5ef2db1703a724652766eb49b03a3ba3bf,53,5525,3690,0.1209,2221.7,628.0,2221.7
223d319034e543139c149a198dcc8d94057dd7c9,58,5472,3648,0.096032,1858.9,593.0,1858.9
af2d440b4a7f449af18d60275418671b4d238e18,58,5472,3648,0.083432,1846.8,747.0,1846.8
ba60eb24dc268c413465162d0345d8a7c66e62fc,58,5472,3648,0.083394,1850.3,751.0,1850.3
f20f487a4e5a85f5216276831ccfc125c69caadc,30,5496,3670,0.039334,191.0,151.0,340.2
a00861d202699b5d2ef10bec0b59226db564c404,53,5525,3690,0.12577,2216.9,559.0,2216.9
64e3d061c3e3f3638aa98fd88abf161e710b02a3,58,5472,3648,0.080451,1844.5,784.0,1844.5
db9878011e567849bdfda0816a94328888023a79,43,5496,3670,0.041912,200.0,960.0,1161.6
d3677ad8ce60c9a103e9a540aa2be53af65cb37b,54,5525,3690,0.124427,2261.2,621.0,2261.2
01de5b7225fc89e56d57ae1e14cd945cb67f5a0e,58,5472,3648,0.083697,1853.3,750.0,1853.3
bac5050f50e36df8029cd9a1a99969caf6f662d6,62,5472,3648,0.042687,1545.7,983.0,1545.7
8f293c3ac44ba99f0cd2b94cd236077720dcedc2,59,5472,3648,0.08658,1832.3,691.0,1832.3
a8a94a6d600043a3d2033f713ef9028abbe12b6b,34,5496,3670,0.043347,200.9,525.0,733.5
1ebbf0d38ec04d3e31291af0d6b7fa0c3409b21a,6,5496,3670,0.041954,194.5,41.0,242.8
e2169792cb80628e7ec60a2090440777e8438b4c,54,5525,3690,0.124526,2265.5,624.0,2265.5
5d62e2c016f877bec71c4030b9f919063c0bf53e,62,5472,3648,0.038264,1591.4,1087.0,1591.4
05f40c6fb9c0c5241ee2fd7a3ed0748d2c9b80e2,46,5521,3687,0.053527,583.2,867.0,1572.6
33cd8a0f528886cc9740cef78f4360bbcaf218d1,64,5472,3648,0.03036,1607.2,1207.0,1607.2
51b54dcc37072b5340f909dc8f5c60589c3e0568,58,5472,3648,0.083113,1843.6,748.0,1843.6
70d1843c85df2a47b0e140510b4d527a0af9aeaa,60,5472,3648,0.065233,1536.9,677.0,1536.9
07a54c12d9bbea7ccc165e0b64e78866b4055ff4,42,5496,3670,0.037089,179.2,968.0,1146.4
f8dcf157fe39a8a4dca930dbee0ab3955d72e866,53,5525,3690,0.121461,2226.1,625.0,2226.1
bd889dc3a76bd37589126216c673ea7262be2dd8,43,5496,3670,0.040394,203.7,961.0,1155.3
c431abdc26d04c5486a3647e3ce891d154531324,58,5472,3648,0.084403,1859.6,747.0,1859.6
3cf219d4878107eb362ad66ccc988afec0668f02,58,5472,3648,0.08438,1856.3,744.0,1856.3
d1657ebb894734a5ec10b936bed7cc79502eb9cb,38,5496,3670,0.047484,213.8,959.0,1187.4
b441197b058bc241595ad84dbe393bda317fb2f9,53,5525,3690,0.120149,2234.8,651.0,2234.8
7a97cf16575ccee1db8d31039ce19a8233d94c94,58,5472,3648,0.08391,1852.1,746.0,1852.1
dd9a98d27059f494cbdf0ded0c72ef2311ca4005,58,5472,3648,0.083948,1863.6,757.0,1863.6
1d03df018eca83e23ee6c22fd28c515abe9d48dc,64,5472,3648,0.041208,1664.2,1121.0,1664.2
fbf2d9378b084f4a4bfe8e0e16eecee48e0a8dfa,62,5472,3648,0.037528,1564.7,1070.0,1564.7
cc58138f65f31020b9147a7fd185227b7efbcfac,57,5472,3648,0.122622,2259.4,643.0,2259.4
dfa78049fc8392409b691ca8dda18f08e7ecf0c2,55,5472,3648,0.107116,2224.0,812.0,2224.0
5a40d6558357315a3bf9b6d0fff6b04d9529596b,59,5472,3648,0.091056,1852.3,652.0,1852.3
25faf8f9baade73d615a7d27f8571e99dd952c33,60,5472,3648,0.057601,1547.3,788.0,1547.3
15c896b4785b668708ebcf85d21800b792c743fa,6,5496,3670,0.042099,195.4,41.0,243.5
eea7bc2591df006042694d9c0fe48ecd27f82b62,40,5496,3670,0.044095,223.2,962.0,1174.1
