12464acd2863fd3abb6af3f0d120e7fec03270e0_02,582,168
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,558,109
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,796,214
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,762,231
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,687,385
12464acd2863fd3abb6af3f0d120e7fec03270e0_02,665,161
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,43,512
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,41,495
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,66,488
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,27,455
12464acd2863fd3abb6af3f0d120e7fec03270e0_11,82,572
12464acd2863fd3abb6af3f0d120e7fec03270e0_12,168,28
bdd225eab143db6b695058e802c1e2da6f051a8c_12,179,210
bdd225eab143db6b695058e802c1e2da6f051a8c_12,521,393
8f6a60a81e21f5561d5d413507ea2ae3c9507999_00,641,61
8f6a60a81e21f5561d5d413507ea2ae3c9507999_10,799,484
8f6a60a81e21f5561d5d413507ea2ae3c9507999_10,940,222
8f6a60a81e21f5561d5d413507ea2ae3c9507999_20,462,355
8f6a60a81e21f5561d5d413507ea2ae3c9507999_20,529,464
b56ec507226a1245401f17393a040551a37ba4fb_11,227,370
a546a71dca6c5ba4c9204057269dd7090b055d27_21,161,672
7a23bb4907195798b38c2f745588f218f6e9be65_02,1449,1054
4a43ef43b354595070535a68d0a1dbc69525c706_20,232,96
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_00,456,96
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,536,72
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,543,331
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,355,285
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,269,392
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,410,365
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,437,340
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,360,309
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,282,257
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,276,242
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,237,292
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,242,114
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,258,155
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,288,129
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,527,221
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,504,285
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,249,147
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,234,306
64d0ceea38bbeb3b2dae67401a9fcd9ddf7fa7ad_10,408,346
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,126,141
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,78,268
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,113,182
c22ab60f59401ffe45ad0a61557994df728a1bcd_00,107,214
c22ab60f59401ffe45ad0a61557994df728a1bcd_01,410,255
c22ab60f59401ffe45ad0a61557994df728a1bcd_01,78,11
305b48896b7c92421c6320e018fabfec4337da6b_20,303,427
305b48896b7c92421c6320e018fabfec4337da6b_20,277,417
305b48896b7c92421c6320e018fabfec4337da6b_20,307,370
305b48896b7c92421c6320e018fabfec4337da6b_20,424,255
305b48896b7c92421c6320e018fabfec4337da6b_21,437,273
305b48896b7c92421c6320e018fabfec4337da6b_21,430,289
305b48896b7c92421c6320e018fabfec4337da6b_21,436,171
305b48896b7c92421c6320e018fabfec4337da6b_22,117,210
305b48896b7c92421c6320e018fabfec4337da6b_22,106,190
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,751,132
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,645,153
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,747,35
ad37076b6991e2ac54b417ac66753f38f5aac4e6_02,797,0
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,211,132
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,34,124
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,77,146
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,98,141
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,131,125
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,129,146
ad37076b6991e2ac54b417ac66753f38f5aac4e6_12,145,207
6239a1bc289827bf2b8f54197ac556209ae82665_01,489,702
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,639,318
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,624,335
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,578,365
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,541,358
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,525,340
e1b7cc5f55c945284745aea1a38aa329cac500f1_00,517,352
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,538,98
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,552,90
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,560,93
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,569,85
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,557,102
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,561,110
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,525,146
e1b7cc5f55c945284745aea1a38aa329cac500f1_11,498,225
e1b7cc5f55c945284745aea1a38aa329cac500f1_20,167,321
e1b7cc5f55c945284745aea1a38aa329cac500f1_20,156,309
e1b7cc5f55c945284745aea1a38aa329cac500f1_20,176,299
2ad98401fb0fca97bbc5752a5ca2cbe804fb7b42_11,871,136
a06d8f18249b462db1f414268c8771a0ced3b1b0_11,269,444
7680f5f3588cea37f2e34b4a663730f2789c0011_21,262,348
7680f5f3588cea37f2e34b4a663730f2789c0011_21,283,371
7680f5f3588cea37f2e34b4a663730f2789c0011_21,259,384
7680f5f3588cea37f2e34b4a663730f2789c0011_22,227,277
7680f5f3588cea37f2e34b4a663730f2789c0011_22,229,303
7680f5f3588cea37f2e34b4a663730f2789c0011_22,221,346
7680f5f3588cea37f2e34b4a663730f2789c0011_22,172,401
b148282b75024e0747383ddca366b07e2a4fa8a7_22,402,719
b148282b75024e0747383ddca366b07e2a4fa8a7_22,440,725
b148282b75024e0747383ddca366b07e2a4fa8a7_22,455,745
b148282b75024e0747383ddca366b07e2a4fa8a7_22,477,731
b148282b75024e0747383ddca366b07e2a4fa8a7_22,508,718
b148282b75024e0747383ddca366b07e2a4fa8a7_22,508,666
b148282b75024e0747383ddca366b07e2a4fa8a7_22,526,753
b148282b75024e0747383ddca366b07e2a4fa8a7_22,333,709
b148282b75024e0747383ddca366b07e2a4fa8a7_22,290,788
b148282b75024e0747383ddca366b07e2a4fa8a7_22,224,797
b148282b75024e0747383ddca366b07e2a4fa8a7_22,175,817
b148282b75024e0747383ddca366b07e2a4fa8a7_22,495,734
95a389edf1179cfdc7fb4e2f9ed843504f2a6170_00,1430,832
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1550,974
588b065411952ff6ab3b07f9af701c5f5c9362b4_01,1531,998
